sequence,feasible,objective,total_energy,total_dist,failure_reason,arrival_times
0-25-12,True,152.78203681329748,46865060.31117162,86211.6114797411,None,"{0: 2984.384481664022, 25: 418.207573155498, 12: 1784.187320861979}"
0-25-13,False,0,0,69133.41656140669,Time_Window_Violation,
0-25-14,True,123.7300508353047,46371136.31879642,87626.1663102922,None,"{0: 2858.0167030883467, 25: 418.2075720607358, 14: 1403.0987772624949}"
0-25-15,True,213.53676834563512,46194127.96276264,79631.18401171724,None,"{0: 2506.892658961433, 25: 418.2075726721907, 15: 1061.603835179395}"
0-25-16,True,247.14330094389118,46368188.4156728,88820.67322847157,None,"{0: 2799.5651414221065, 25: 418.20757932570643, 16: 1306.589331858204}"
0-25-17,False,0,0,72476.02812145761,Time_Window_Violation,
0-25-18,False,0,0,75567.95741771784,Time_Window_Violation,
0-25-19,False,0,0,83916.13182459184,Time_Window_Violation,
0-25-20,False,0,0,30517.91075755606,Time_Window_Violation,
0-25-21,True,148.47606100843893,47310870.791247465,30330.784977607127,None,"{0: 2740.91092213332, 25: 418.2075720663801, 21: 2261.785330247481}"
0-25-22,True,148.47606096275467,47129171.236538604,30298.271011017998,None,"{0: 2619.5069664124444, 25: 418.20757214848607, 22: 2009.376026483223}"
0-25-23,True,136.1973011650855,47032452.62440051,32375.38663754084,None,"{0: 2577.6007557131925, 25: 418.2075735947166, 23: 1922.7649867034327}"
0-25-24,False,0,0,32132.74595042156,Time_Window_Violation,
0-25-26,True,147.59268154176488,46962906.18699943,33944.13425126346,None,"{0: 2518.0264925801202, 25: 418.20757486766746, 26: 1734.6953067906306}"
0-25-27,True,123.74025258545029,46719954.03152142,34249.98871904525,None,"{0: 1746.951155346794, 25: 418.20757227797856, 27: 781.9728084788378}"
0-25-28,True,178.24790642551886,46841690.89999176,36458.34237255489,None,"{0: 2376.311615290511, 25: 418.2075732738463, 28: 1467.4384020517155}"
0-25-29,True,123.73005085260326,46720285.714705706,40517.91075755606,None,"{0: 1959.7597920561896, 25: 418.2075720296528, 29: 885.9071645691272}"
0-25-30,True,126.30370284351021,46793391.12309684,41579.22597335516,None,"{0: 2299.830163537587, 25: 418.20757209486305, 30: 1247.1989111723633}"
0-25-31,False,0,0,71345.33371042767,Time_Window_Violation,
0-25-32,False,0,0,65964.8952644039,Time_Window_Violation,
0-25-33,False,0,0,69467.5072255868,Time_Window_Violation,
0-25-34,True,148.47606101568886,47193118.054175526,65905.79174267508,None,"{0: 2959.190162064556, 25: 418.2075720532892, 34: 1858.4253643254538}"
0-25-35,True,112.5855937033341,46109413.01555368,79460.42097655448,None,"{0: 2290.056246790321, 25: 418.20757421822873, 35: 848.5159472870871}"
0-25-36,True,146.00512657217521,47018780.1564427,71677.70511016602,None,"{0: 2961.563793784058, 25: 418.20757554745194, 36: 1771.8143230213245}"
0-25-37,True,151.5170444201382,46383191.92216262,80368.75490134425,None,"{0: 2631.851331511572, 25: 418.2075721054363, 37: 1073.9768401802783}"
0-25-38,True,173.2220710759218,46360144.5924396,84094.65145432226,None,"{0: 2775.757401582958, 25: 418.20757226167905, 38: 1185.3338876701994}"
0-25-39,True,148.47606100225653,46666638.67259376,81405.54466340864,None,"{0: 2895.6144915059995, 25: 418.2075720773425, 39: 1403.098778397946}"
0-25-40,False,0,0,59914.366025699,Time_Window_Violation,
0-25-41,False,0,0,56174.96741768886,Time_Window_Violation,
0-25-42,False,0,0,55986.613094787535,Time_Window_Violation,
0-25-43,False,0,0,50473.98553572434,Time_Window_Violation,
0-25-44,True,138.71640201371213,46018103.160009414,59760.19794018996,None,"{0: 2157.676174727919, 25: 418.2075744119163, 44: 1019.5356133132268}"
0-25-45,True,144.8376286930017,46812757.00138162,60054.45407077641,None,"{0: 2531.047009154115, 25: 418.2075739926605, 45: 1484.7606067130457}"
0-25-46,True,212.1502537471256,46544886.459021255,56339.534360483856,None,"{0: 2312.96687514582, 25: 418.20757736067776, 46: 1259.5719121699549}"
0-25-47,True,123.73005076230834,47490764.81287223,50880.54747441085,None,"{0: 3042.2787674395368, 25: 418.20757219196787, 47: 2608.2294730897966}"
0-25-48,True,123.73005081458771,46952840.49544267,60660.15684097728,None,"{0: 2619.563071889466, 25: 418.2075720980435, 48: 1563.9478436622267}"
0-25-49,True,137.07616444497995,47593398.86648872,51604.79516435217,None,"{0: 3044.7957813906964, 25: 418.2075748214702, 49: 2637.9246750007555}"
0-25-50,True,123.73005080478775,47216562.59303409,57961.23884690511,None,"{0: 2890.865803182272, 25: 418.20757211553456, 50: 2016.7998416268404}"
0-26-1,True,97.38219791499955,47137291.01044561,58346.65087686443,None,"{0: 3004.47481345786, 26: 1734.6952757913643, 1: 2392.939158512554}"
0-26-2,True,171.65718686980608,47423837.92657175,61426.9164289302,None,"{0: 2810.076164711525, 26: 1734.6952905224477, 2: 2152.902879328209}"
0-26-3,False,0,0,52184.360528755584,Time_Window_Violation,
0-26-4,True,50.11441835225328,47020095.933885574,55323.09313614943,None,"{0: 2620.9726335991954, 26: 1584.303002483139, 4: 1935.1379955635343}"
0-26-5,False,0,0,50667.21717457948,Time_Window_Violation,
0-26-6,False,0,0,55329.672829525094,Time_Window_Violation,
0-26-7,False,0,0,50412.46353858017,Time_Window_Violation,
0-26-8,False,0,0,52306.93488796697,Time_Window_Violation,
0-26-9,False,0,0,55760.572784362885,Time_Window_Violation,
0-26-10,False,0,0,47440.51166240062,Time_Window_Violation,
0-26-11,False,0,0,52662.92153931565,Time_Window_Violation,
0-26-12,False,0,0,83890.25383016144,Time_Window_Violation,
0-26-13,False,0,0,66840.98031849731,Time_Window_Violation,
0-26-14,False,0,0,85318.35247251342,Time_Window_Violation,
0-26-15,False,0,0,77361.99862344572,Time_Window_Violation,
0-26-16,False,0,0,86536.48969382574,Time_Window_Violation,
0-26-17,False,0,0,70302.66001195242,Time_Window_Violation,
0-26-18,False,0,0,73527.40713516717,Time_Window_Violation,
0-26-19,False,0,0,81788.46071604767,Time_Window_Violation,
0-26-20,False,0,0,32882.45611270737,Time_Window_Violation,
0-26-21,True,98.10066052854535,47566110.95155846,31840.379222872765,None,"{0: 2713.625792860593, 26: 1734.6953040882458, 21: 2261.7853366072522}"
0-26-22,True,98.10066175293338,47444083.66011305,32219.55404855762,None,"{0: 2601.7787829399826, 26: 1734.6953090866068, 22: 2009.376028217209}"
0-26-23,True,85.82190255818631,47437973.398614004,31811.388300841896,None,"{0: 2561.380251649799, 26: 1734.695308264867, 23: 1922.7649851652805}"
0-26-24,False,0,0,35811.38830084189,Time_Window_Violation,
0-26-25,False,0,0,33944.13425126345,Time_Window_Violation,
0-26-27,False,0,0,36534.18234492958,Time_Window_Violation,
0-26-28,False,0,0,35531.43344751124,Time_Window_Violation,
0-26-29,False,0,0,42882.45611270737,Time_Window_Violation,
0-26-30,False,0,0,41426.9164289302,Time_Window_Violation,
0-26-31,False,0,0,74352.40796333874,Time_Window_Violation,
0-26-32,False,0,0,68647.36833812212,Time_Window_Violation,
0-26-33,False,0,0,72009.06562683158,Time_Window_Violation,
0-26-34,True,73.29330225712809,47406897.252583355,67922.74070556121,None,"{0: 2854.7246681618985, 26: 1539.2018333173853, 34: 1862.5310619031673}"
0-26-35,False,0,0,82174.52507762334,Time_Window_Violation,
0-26-36,False,0,0,73527.40713516717,Time_Window_Violation,
0-26-37,False,0,0,82564.21414511086,Time_Window_Violation,
0-26-38,False,0,0,86197.204031245,Time_Window_Violation,
0-26-39,False,0,0,83048.50107800716,Time_Window_Violation,
0-26-40,False,0,0,63352.74046460271,Time_Window_Violation,
0-26-41,False,0,0,59572.80240108021,Time_Window_Violation,
0-26-42,False,0,0,59476.18754044171,Time_Window_Violation,
0-26-43,False,0,0,53904.99288662676,Time_Window_Violation,
0-26-44,False,0,0,63313.557500874245,Time_Window_Violation,
0-26-45,False,0,0,63667.16564380372,Time_Window_Violation,
0-26-46,False,0,0,59939.85317469554,Time_Window_Violation,
0-26-47,True,73.35465144458854,47519345.36700806,54454.67280625015,None,"{0: 3042.7517182247498, 26: 1734.6953085508344, 47: 2608.22947766556}"
0-26-48,False,0,0,64314.55250425144,Time_Window_Violation,
0-26-49,True,86.70076668471955,47568841.553737976,55244.509429297126,None,"{0: 3046.6238220557507, 26: 1734.695308858527, 49: 2637.9246781427937}"
0-26-50,True,73.0579037553828,47458794.465971276,61636.62566926732,None,"{0: 2822.577624083989, 26: 1734.695309617727, 50: 2112.1009891160465}"
0-27-1,True,73.52977437916309,47494705.558316834,63001.72547836399,None,"{0: 3004.668312506679, 27: 781.9593628960147, 1: 2392.9391775725826}"
0-27-2,True,147.80475827109615,47465744.79848238,66158.11170381578,None,"{0: 2931.110498992649, 27: 781.9505771544696, 2: 2152.902881059013}"
0-27-3,False,0,0,56842.60570763268,Time_Window_Violation,
0-27-4,True,49.50222213977409,46994071.75798133,60067.49774164696,None,"{0: 2676.832833791152, 27: 781.9733677897368, 4: 1799.0349409903424}"
0-27-5,False,0,0,55271.717585487924,Time_Window_Violation,
0-27-6,True,114.86461559889324,46998668.876256794,60158.87332896631,None,"{0: 2647.735171118624, 27: 781.9313529018482, 6: 1737.1698959437774}"
0-27-7,False,0,0,55139.95831416893,Time_Window_Violation,
0-27-8,False,0,0,57159.72524435984,Time_Window_Violation,
0-27-9,True,49.50222214530224,46238659.36815947,60647.74303858543,None,"{0: 2349.342313725426, 27: 781.9733807279238, 9: 1321.4369438952579}"
0-27-10,True,40.572024158305226,45838317.930587165,52319.38629744967,None,"{0: 1955.7803045903827, 27: 645.8708683807688, 10: 948.1510201093776}"
0-27-11,True,49.50113688914999,46018292.38106212,57572.777519697,None,"{0: 2148.6524677741536, 27: 767.4949085808848, 11: 1108.6212561423492}"
0-27-12,True,78.5542085076357,46602611.005014196,88256.65880757631,None,"{0: 2985.1839862676843, 27: 781.9719370504005, 12: 1784.18732773027}"
0-27-13,False,0,0,70944.81523656509,Time_Window_Violation,
0-27-14,True,49.50222218886894,46770063.35806802,89489.7281153709,None,"{0: 2715.9125079319374, 27: 781.9736823628663, 14: 1403.098777189913}"
0-27-15,False,0,0,81333.01120392102,Time_Window_Violation,
0-27-16,True,172.91406964637173,46983777.290795855,90564.61456167823,None,"{0: 2596.6760240416415, 27: 763.2547308855964, 16: 1306.5893277235523}"
0-27-17,False,0,0,73956.09897119676,Time_Window_Violation,
0-27-18,False,0,0,76824.1731517229,Time_Window_Violation,
0-27-19,False,0,0,85288.93070527902,Time_Window_Violation,
0-27-20,False,0,0,34397.35265790421,Time_Window_Violation,
0-27-21,True,74.24823230678635,47483050.4210863,34315.281795809264,None,"{0: 2717.595397904983, 27: 781.9732987816826, 21: 2261.785330372817}"
0-27-22,True,74.2482322359142,47346671.05910746,34282.76782922013,None,"{0: 2609.9284066742157, 27: 781.9728285358626, 22: 2009.3760266102538}"
0-27-23,True,61.969472860911225,47336991.59511386,35948.194663468996,None,"{0: 2573.0206025068146, 27: 781.9702586120679, 23: 1922.7649882961982}"
0-27-24,False,0,0,34945.66989336988,Time_Window_Violation,
0-27-25,False,0,0,34249.98871904525,Time_Window_Violation,
0-27-26,True,73.36485379441766,47297923.7658733,36534.18234492958,None,"{0: 2515.3291088714836, 27: 781.9692601621983, 26: 1734.6953105253695}"
0-27-28,True,104.02007408275199,47232570.80667569,37837.28791529304,None,"{0: 2372.725259056812, 27: 781.9439863722823, 28: 1467.438395013133}"
0-27-29,True,49.50222213252169,47141919.45235936,40722.794044087685,None,"{0: 1930.1466944139434, 27: 781.9732388363005, 29: 885.9071650358927}"
0-27-30,True,52.075874066667765,47211811.02636328,41975.41158383128,None,"{0: 2297.1277618933373, 27: 781.9726977248775, 30: 1247.1989080025455}"
0-27-31,False,0,0,72059.19699015323,Time_Window_Violation,
0-27-32,False,0,0,66431.8253832616,Time_Window_Violation,
0-27-33,False,0,0,69852.72470940265,Time_Window_Violation,
0-27-34,True,74.24823236471525,47339235.53205773,66058.45760727383,None,"{0: 2969.98775443878, 27: 781.9736887983771, 34: 1858.4253643115194}"
0-27-35,False,0,0,79954.94510422312,Time_Window_Violation,
0-27-36,True,71.77729913004242,47231962.33288205,71785.78974377904,None,"{0: 2977.9522745214595, 27: 781.9688450082342, 36: 1771.8143264383496}"
0-27-37,True,77.28138198948908,46514489.03279622,80597.78142229634,None,"{0: 2493.0358687591033, 27: 677.4660200455529, 37: 1073.976831298944}"
0-27-38,True,98.99259912135653,46821102.91093685,84290.54256694598,None,"{0: 2601.099086802271, 27: 760.0494611097544, 38: 1185.3338876264972}"
0-27-39,True,74.24823235904829,46651048.27430488,81470.16207045905,None,"{0: 2879.3182448758953, 27: 781.9736457124977, 39: 1403.098778015101}"
0-27-40,False,0,0,62792.69906899534,Time_Window_Violation,
0-27-41,False,0,0,59122.5920402743,Time_Window_Violation,
0-27-42,False,0,0,58791.13045944956,Time_Window_Violation,
0-27-43,False,0,0,53393.27104918656,Time_Window_Violation,
0-27-44,False,0,0,62427.63064517113,Time_Window_Violation,
0-27-45,True,70.60979643791453,46656689.942890555,62564.71530485198,None,"{0: 2554.473538356679, 27: 781.9338229016205, 45: 1484.7605987433813}"
0-27-46,True,137.92242464639872,46287612.76502392,58898.12315101478,None,"{0: 2313.4318276183394, 27: 781.9474802939997, 46: 1259.571912331009}"
0-27-47,True,49.50222202825739,47555569.70275282,53529.77545679387,None,"{0: 3042.5243193975775, 27: 781.9726208703934, 47: 2608.2294734227658}"
0-27-48,True,49.502222134839286,46814965.36684815,63002.07869336185,None,"{0: 2642.360063199436, 27: 781.9733378299803, 48: 1563.947843846925}"
0-27-49,True,62.8483359270397,47638516.51838566,54046.660627591584,None,"{0: 3045.6271697404645, 27: 781.9642736350115, 49: 2637.924675867409}"
0-27-50,True,49.50222219546301,47435965.6672788,60144.49968676313,None,"{0: 2903.1634719668186, 27: 781.9737351314304, 50: 2016.799833897857}"
0-28-1,True,128.037429252852,47288351.1574013,61955.45151730003,None,"{0: 3009.6550595736226, 28: 1467.4384000216294, 1: 2392.9391790929435}"
0-28-2,True,202.31240966911196,47101701.222674176,64962.62718614635,None,"{0: 2908.5153356728147, 28: 1467.438390507631, 2: 2152.90287779557}"
0-28-3,False,0,0,55799.05904336659,Time_Window_Violation,
0-28-4,True,102.36644080340614,46909270.420651175,58852.54428938686,None,"{0: 2573.9095624877423, 28: 1467.438396581018, 4: 1844.8438724513685}"
0-28-5,False,0,0,54323.7016506748,Time_Window_Violation,
0-28-6,True,146.00234237093923,46790926.02829679,58742.760692214586,None,"{0: 2503.338581418197, 28: 1376.141770765904, 6: 1737.169910028143}"
0-28-7,False,0,0,53968.50187798594,Time_Window_Violation,
0-28-8,False,0,0,55680.248664223385,Time_Window_Violation,
0-28-9,False,0,0,59032.999824507555,Time_Window_Violation,
0-28-10,False,0,0,50761.920357009265,Time_Window_Violation,
0-28-11,False,0,0,55806.016765643624,Time_Window_Violation,
0-28-12,False,0,0,85865.5034327347,Time_Window_Violation,
0-28-13,False,0,0,68550.87314266886,Time_Window_Violation,
0-28-14,False,0,0,87094.04449458548,Time_Window_Violation,
0-28-15,False,0,0,78954.91452533758,Time_Window_Violation,
0-28-16,False,0,0,88180.96075152478,Time_Window_Violation,
0-28-17,False,0,0,71637.22488545108,Time_Window_Violation,
0-28-18,False,0,0,74616.04343453475,Time_Window_Violation,
0-28-19,False,0,0,83020.103023016,Time_Window_Violation,
0-28-20,False,0,0,36322.37041371198,Time_Window_Violation,
0-28-21,True,128.7558852517347,47582469.483749494,35533.857279718824,None,"{0: 2716.833911494832, 28: 1467.438400444293, 21: 2261.785334519775}"
0-28-22,True,128.7558858565925,47419640.909473516,35716.52210211109,None,"{0: 2608.103934600581, 28: 1467.4384016253352, 22: 2009.3760280241381}"
0-28-23,True,116.47712651518242,47415373.39891628,35720.04514666935,None,"{0: 2567.5896806031833, 28: 1467.4384009459732, 23: 1922.764984983189}"
0-28-24,False,0,0,38105.20995380385,Time_Window_Violation,
0-28-25,False,0,0,36458.34237255489,Time_Window_Violation,
0-28-26,True,127.87250688328862,47369802.380095914,35531.43344751124,None,"{0: 2513.5084046023367, 28: 1467.4383995472253, 26: 1734.6953051748108}"
0-28-27,False,0,0,37837.28791529304,Time_Window_Violation,
0-28-29,False,0,0,43550.99704151465,Time_Window_Violation,
0-28-30,False,0,0,41335.573274757655,Time_Window_Violation,
0-28-31,False,0,0,75114.78569291931,Time_Window_Violation,
0-28-32,False,0,0,69192.25498963235,Time_Window_Violation,
0-28-33,False,0,0,72459.35781074621,Time_Window_Violation,
0-28-34,True,128.75588216172167,47109563.52866854,68136.07100539259,None,"{0: 2927.304199467731, 28: 1467.4383943631324, 34: 1858.4253742462613}"
0-28-35,False,0,0,82706.1587701363,Time_Window_Violation,
0-28-36,True,117.79012880677465,47302317.933109745,73666.64448797073,None,"{0: 2839.7485403091114, 28: 1434.2526507997256, 36: 1771.8143209516586}"
0-28-37,False,0,0,82820.78635657422,Time_Window_Violation,
0-28-38,False,0,0,86410.16183833792,Time_Window_Violation,
0-28-39,False,0,0,83111.206296131,Time_Window_Violation,
0-28-40,False,0,0,66066.42252248175,Time_Window_Violation,
0-28-41,False,0,0,62343.830381084445,Time_Window_Violation,
0-28-42,False,0,0,62113.12547046622,Time_Window_Violation,
0-28-43,False,0,0,56633.6702789141,Time_Window_Violation,
0-28-44,False,0,0,65831.36488638021,Time_Window_Violation,
0-28-45,False,0,0,66042.23489316159,Time_Window_Violation,
0-28-46,False,0,0,62352.93598898596,Time_Window_Violation,
0-28-47,True,104.00987549519414,47509364.523237385,56937.42162440639,None,"{0: 3042.1216249203335, 28: 1467.4384012641287, 47: 2608.229477434147}"
0-28-48,False,0,0,66538.95029401447,Time_Window_Violation,
0-28-49,True,117.35598421766372,47541257.82672405,57544.9459870562,None,"{0: 3048.629034020271, 28: 1467.4383888789455, 49: 2637.9246385746987}"
0-28-50,True,104.00987436081363,46968028.3679576,63718.3806581385,None,"{0: 2879.415531826952, 28: 1467.4383991661646, 50: 2016.8002011843578}"
0-29-1,True,73.51957302867169,47433178.642739624,69487.38529376814,None,"{0: 2996.6883978204182, 29: 885.907179908155, 1: 2392.9391791859935}"
0-29-2,True,147.79455081444405,47028827.30531225,72631.14931525255,None,"{0: 2941.7606747148666, 29: 885.9072483012882, 2: 2152.9028748330015}"
0-29-3,False,0,0,63327.45651406799,Time_Window_Violation,
0-29-4,True,49.49202028479422,46744055.110146604,66536.11108337862,None,"{0: 2668.7969490415544, 29: 885.9071649252138, 4: 1799.0349407561916}"
0-29-5,False,0,0,61759.79986181025,Time_Window_Violation,
0-29-6,True,114.85441305850068,46593852.715831585,66586.22844826744,None,"{0: 2633.1757116731956, 29: 885.9072336098741, 6: 1737.169895650325}"
0-29-7,False,0,0,61612.496949731394,Time_Window_Violation,
0-29-8,False,0,0,63566.61439899054,Time_Window_Violation,
0-29-9,True,49.058244786719,46213534.417819984,67006.9993363892,None,"{0: 2289.701623080252, 29: 885.9071646008979, 9: 1327.0095933720931}"
0-29-10,False,0,0,58694.76681370153,Time_Window_Violation,
0-29-11,False,0,0,63854.3195782089,Time_Window_Violation,
0-29-12,True,78.54400660558028,46651035.23347859,93434.20458864691,None,"{0: 2958.2225617548183, 29: 885.9071673224062, 12: 1784.1873271572595}"
0-29-13,False,0,0,75885.71600946764,Time_Window_Violation,
0-29-14,True,44.61473121020356,47185595.93773807,94414.43359422506,None,"{0: 2641.1370184261978, 29: 885.9071669477597, 14: 1460.613672259404}"
0-29-15,False,0,0,86055.5127546399,Time_Window_Violation,
0-29-16,False,0,0,95311.28874149275,Time_Window_Violation,
0-29-17,False,0,0,78381.52401866234,Time_Window_Violation,
0-29-18,False,0,0,80850.4366272913,Time_Window_Violation,
0-29-19,False,0,0,89465.06103102436,Time_Window_Violation,
0-29-20,False,0,0,40000.0,Time_Window_Violation,
0-29-21,True,74.2380303997839,47453318.2170382,40396.07805437114,None,"{0: 2735.050126457287, 29: 885.9071654836517, 21: 2261.785330476893}"
0-29-22,True,74.23803050452614,47306198.05911968,40411.73631183176,None,"{0: 2621.141000679121, 29: 885.9071645294326, 22: 2009.376026354194}"
0-29-23,True,61.95926910121992,47280526.58546243,42433.9811320566,None,"{0: 2586.7731434745774, 29: 885.9071864837704, 23: 1922.764979837319}"
0-29-24,False,0,0,40000.0,Time_Window_Violation,
0-29-25,False,0,0,40517.91075755606,Time_Window_Violation,
0-29-26,True,73.35464912642377,47249501.759296715,42882.45611270737,None,"{0: 2531.8953396717407, 29: 885.9071961980262, 26: 1734.695299077063}"
0-29-27,False,0,0,40722.794044087685,Time_Window_Violation,
0-29-28,True,104.00987508513859,47183379.96831966,43550.99704151465,None,"{0: 2378.1268884084798, 29: 885.9071782572535, 28: 1467.438400461222}"
0-29-30,True,52.065672307062044,47172784.29992679,45615.52812808831,None,"{0: 2299.8026811210293, 29: 885.9071649700927, 30: 1247.1989109645226}"
0-29-31,False,0,0,71568.77603981679,Time_Window_Violation,
0-29-32,False,0,0,65764.91222541474,Time_Window_Violation,
0-29-33,False,0,0,69146.60858029375,Time_Window_Violation,
0-29-34,True,74.23803050579147,47144964.77087872,65388.26948140329,None,"{0: 2985.0330920072292, 29: 885.9071645177489, 34: 1858.4253642846977}"
0-29-35,False,0,0,79292.06896491596,Time_Window_Violation,
0-29-36,True,71.76709635304874,47071691.618233785,71166.72736016927,None,"{0: 2977.2524488656327, 29: 885.907179414514, 36: 1771.8143238434775}"
0-29-37,False,0,0,79885.025690751,Time_Window_Violation,
0-29-38,True,75.83793124485857,46785283.02752982,83591.73603117451,None,"{0: 2658.7128906733205, 29: 885.9071651806101, 38: 1252.4756881029023}"
0-29-39,True,74.23803048572124,46748196.95907688,80926.81686958106,None,"{0: 2883.2928467648317, 29: 885.9071647004612, 39: 1403.0987780885423}"
0-29-40,False,0,0,65615.5281280883,Time_Window_Violation,
0-29-41,False,0,0,62112.29071998937,Time_Window_Violation,
0-29-42,False,0,0,61516.81122700249,Time_Window_Violation,
0-29-43,False,0,0,56402.378598526055,Time_Window_Violation,
0-29-44,False,0,0,64864.46680791922,Time_Window_Violation,
0-29-45,True,70.59959819237704,46622004.50228724,64721.3595499958,None,"{0: 2533.7038145748666, 29: 885.9071742450969, 45: 1484.7606068003658}"
0-29-46,True,137.9122227860881,46236775.94778921,61182.520563948,None,"{0: 2256.596083644814, 29: 885.9071955528951, 46: 1259.5719113318446}"
0-29-47,True,49.49202016154152,47580403.65782289,56055.5127546399,None,"{0: 3042.643570391778, 29: 885.9071660482723, 47: 2608.2294734030893}"
0-29-48,True,49.49202024282232,46738068.62975623,64864.46680791922,None,"{0: 2649.201557530808, 29: 885.9071653052633, 48: 1563.9478440052617}"
0-29-49,True,62.83813310737534,47582867.3252338,56209.372712298544,None,"{0: 3045.677903722831, 29: 885.907185979982, 49: 2637.92467004319}"
0-29-50,True,49.49202026583863,47437356.38389935,61777.17446299303,None,"{0: 2911.244755529427, 29: 885.9071650980751, 50: 2016.7998432848422}"
0-30-1,True,76.09322502770345,47347091.09361586,67475.07542756846,None,"{0: 3007.31956821149, 30: 1247.198867073238, 1: 2392.9391790876903}"
0-30-2,True,150.36821087549038,47042255.60208607,70385.8157304031,None,"{0: 2931.2473308127855, 30: 1247.1988817945396, 2: 2152.9028839938346}"
0-30-3,False,0,0,61336.79137718309,Time_Window_Violation,
0-30-4,True,52.065672230842125,46557521.73321431,64280.16308272441,None,"{0: 2606.404649583754, 30: 1247.1989089406222, 4: 1799.0349418802616}"
0-30-5,False,0,0,59914.366025699004,Time_Window_Violation,
0-30-6,True,117.42806971885256,46624777.026747346,64028.6393595557,None,"{0: 2571.5361083981898, 30: 1247.1988323898415, 6: 1737.1699072706335}"
0-30-7,False,0,0,59440.952549114954,Time_Window_Violation,
0-30-8,False,0,0,60929.901715537664,Time_Window_Violation,
0-30-9,True,35.96578265583392,46527920.87950377,64146.02839805004,None,"{0: 2371.8312357139575, 30: 1111.0958614395902, 9: 1495.2065081095927}"
0-30-10,False,0,0,55979.6579800668,Time_Window_Violation,
0-30-11,False,0,0,60780.69536115999,Time_Window_Violation,
0-30-12,True,81.11765828965338,47449276.34557124,89108.20630889895,None,"{0: 2866.3860931122845, 30: 1247.1988946269623, 12: 1784.1873206895557}"
0-30-13,False,0,0,71521.12297182881,Time_Window_Violation,
0-30-14,False,0,0,90039.45819314299,Time_Window_Violation,
0-30-15,False,0,0,81671.04088272821,Time_Window_Violation,
0-30-16,False,0,0,90926.81686958106,Time_Window_Violation,
0-30-17,False,0,0,74016.93098102351,Time_Window_Violation,
0-30-18,False,0,0,76586.39531550399,Time_Window_Violation,
0-30-19,False,0,0,85161.8740755855,Time_Window_Violation,
0-30-20,False,0,0,41795.86801558725,Time_Window_Violation,
0-30-21,True,76.81168225284767,47560684.302456625,41253.87366418442,None,"{0: 2717.688024068098, 30: 1247.1989048876635, 21: 2261.7853309769625}"
0-30-22,True,76.81168223587929,47392405.72246376,41325.05693400227,None,"{0: 2615.3460058166825, 30: 1247.1989044411766, 22: 2009.3760268974734}"
0-30-23,True,64.53292230885273,47410722.17493615,41615.52812808831,None,"{0: 2567.3069012510714, 30: 1247.1988798223917, 23: 1922.7649851030742}"
0-30-24,False,0,0,42686.59593995378,Time_Window_Violation,
0-30-25,False,0,0,41579.22597335516,Time_Window_Violation,
0-30-26,True,75.92829955704909,47386580.56776217,41426.9164289302,None,"{0: 2516.112710420902, 30: 1247.1987784957269, 26: 1734.6952924888672}"
0-30-27,False,0,0,41975.41158383128,Time_Window_Violation,
0-30-28,True,106.58352744121595,47326701.85482831,41335.573274757655,None,"{0: 2362.697112441692, 30: 1247.1988808020765, 28: 1467.4384011277816}"
0-30-29,False,0,0,45615.52812808831,Time_Window_Violation,
0-30-31,False,0,0,76517.22756558305,Time_Window_Violation,
0-30-32,False,0,0,70266.06110709204,Time_Window_Violation,
0-30-33,False,0,0,73351.01006886727,Time_Window_Violation,
0-30-34,True,76.81168241450922,47123021.96844454,68624.2969613049,None,"{0: 2976.1233656458826, 30: 1247.1989091368089, 34: 1858.4253645411948}"
0-30-35,False,0,0,83694.39365740784,Time_Window_Violation,
0-30-36,True,74.3407493618351,47037564.23551372,73998.62356473564,None,"{0: 2963.4773446978006, 30: 1247.1988946254976, 36: 1771.8143266676816}"
0-30-37,False,0,0,83340.04256458525,Time_Window_Violation,
0-30-38,False,0,0,86846.58438426492,Time_Window_Violation,
0-30-39,True,72.77533653251407,47029408.75666706,83287.49664457895,None,"{0: 2758.5044988306636, 30: 1111.095893406397, 39: 1477.6644169444644}"
0-30-40,False,0,0,70385.8157304031,Time_Window_Violation,
0-30-41,False,0,0,66756.13025584968,Time_Window_Violation,
0-30-42,False,0,0,66348.42567116208,Time_Window_Violation,
0-30-43,False,0,0,61022.194369088276,Time_Window_Violation,
0-30-44,False,0,0,69887.03660435042,Time_Window_Violation,
0-30-45,False,0,0,69902.03193875872,Time_Window_Violation,
0-30-46,False,0,0,66286.6608180312,Time_Window_Violation,
0-30-47,True,52.06567209537144,47546060.95166328,61003.964280406144,None,"{0: 3043.2518704808776, 30: 1247.1989053792413, 47: 2608.2294738088235}"
0-30-48,True,49.91831099968809,46668868.57034171,70188.14520428289,None,"{0: 2490.6694003219973, 30: 1133.6394888788677, 48: 1563.9478436348186}"
0-30-49,True,65.41178509095508,47572569.05496707,61365.56006892486,None,"{0: 3050.140145035055, 30: 1247.1988494435718, 49: 2637.9246696523082}"
0-30-50,True,52.065672125411304,47049287.36749086,67188.76527808048,None,"{0: 2903.98162299222, 30: 1247.1989061271818, 50: 2016.7998699665393}"
0-31-1,True,139.3100361652696,47758365.46766263,100326.61523798903,None,"{0: 2899.021316797206, 31: 586.4804392039669, 1: 2392.93917902337}"
